country_code,month,inflation_yoy
LT,2021-02,0.4
LT,2021-03,1.6
LT,2021-04,2.4
LT,2021-05,3.5
LT,2021-06,3.5
LT,2021-07,4.3
LT,2021-08,5.0
LT,2021-09,6.4
LT,2021-10,8.2
LT,2021-11,9.3
LT,2021-12,10.7
LT,2022-01,12.3
LT,2022-02,14.0
LT,2022-03,15.6
LT,2022-04,16.6
LT,2022-05,18.5
LT,2022-06,20.5
LT,2022-07,20.9
LT,2022-08,21.1
LT,2022-09,22.5
LT,2022-10,22.1
LT,2022-11,21.4
LT,2022-12,20.0
LT,2023-01,18.5
LT,2023-02,17.2
LT,2023-03,15.2
LT,2023-04,13.3
LT,2023-05,10.7
LT,2023-06,8.2
LT,2023-07,7.2
LT,2023-08,6.4
LT,2023-09,4.1
LT,2023-10,3.1
LT,2023-11,2.3
LT,2023-12,1.6
LT,2024-01,1.1
LT,2024-02,1.1
LT,2024-03,0.4
LT,2024-04,0.4
LT,2024-05,0.9
LT,2024-06,1.0
LT,2024-07,1.1
LT,2024-08,0.8
LT,2024-09,0.4
LT,2024-10,0.1
LT,2024-11,1.1
LT,2024-12,1.9
LT,2025-01,3.4
LT,2025-02,3.2
LT,2025-03,3.7
LT,2025-04,3.6
LT,2025-05,3.0
LT,2025-06,3.2
LT,2025-07,3.4
LT,2025-08,3.6
LT,2025-09,3.7
LT,2025-10,3.7
LT,2025-11,3.6
LT,2025-12,3.2
LU,1997-01,1.3
LU,1997-02,1.5
LU,1997-03,1.3
LU,1997-04,1.1
LU,1997-05,1.1
LU,1997-06,1.2
LU,1997-07,1.3
LU,1997-08,1.4
LU,1997-09,1.7
LU,1997-10,1.7
LU,1997-11,1.5
LU,1997-12,1.5
LU,1998-01,1.5
LU,1998-02,1.1
LU,1998-03,1.3
LU,1998-04,1.1
LU,1998-05,1.3
LU,1998-06,1.2
LU,1998-07,1.2
LU,1998-08,1.0
LU,1998-09,0.7
LU,1998-10,0.5
LU,1998-11,0.5
LU,1998-12,0.4
LU,1999-01,-1.4
LU,1999-02,0.6
LU,1999-03,0.6
LU,1999-04,1.3
LU,1999-05,1.3
LU,1999-06,1.2
LU,1999-07,-0.3
LU,1999-08,1.4
LU,1999-09,1.6
LU,1999-10,1.9
LU,1999-11,1.8
LU,1999-12,2.3
LU,2000-01,3.5
LU,2000-02,2.6
LU,2000-03,3.0
LU,2000-04,3.2
LU,2000-05,2.9
LU,2000-06,4.4
LU,2000-07,4.7
LU,2000-08,3.7
LU,2000-09,4.2
LU,2000-10,4.3
LU,2000-11,4.5
LU,2000-12,4.3
LU,2001-01,2.9
LU,2001-02,3.0
LU,2001-03,3.0
LU,2001-04,2.7
LU,2001-05,3.8
LU,2001-06,2.7
LU,2001-07,2.4
LU,2001-08,2.5
LU,2001-09,1.9
LU,2001-10,1.6
LU,2001-11,1.4
LU,2001-12,0.9
LU,2002-01,2.2
LU,2002-02,2.2
LU,2002-03,1.7
LU,2002-04,1.9
LU,2002-05,1.3
LU,2002-06,1.2
LU,2002-07,1.9
LU,2002-08,2.0
LU,2002-09,2.2
LU,2002-10,2.5
LU,2002-11,2.6
LU,2002-12,2.8
LU,2003-01,3.2
LU,2003-02,3.2
LU,2003-03,3.7
LU,2003-04,2.9
LU,2003-05,2.3
LU,2003-06,2.0
LU,2003-07,1.9
LU,2003-08,2.3
LU,2003-09,2.6
LU,2003-10,1.7
LU,2003-11,2.0
LU,2003-12,2.4
LU,2004-01,2.3
LU,2004-02,2.5
LU,2004-03,2.0
LU,2004-04,2.7
LU,2004-05,3.5
LU,2004-06,3.9
LU,2004-07,3.8
LU,2004-08,3.6
LU,2004-09,3.1
LU,2004-10,4.1
LU,2004-11,4.0
LU,2004-12,3.5
LU,2005-01,2.8
LU,2005-02,3.3
LU,2005-03,3.5
LU,2005-04,3.8
LU,2005-05,3.7
LU,2005-06,3.2
LU,2005-07,4.0
LU,2005-08,4.3
LU,2005-09,4.7
LU,2005-10,5.0
LU,2005-11,3.6
LU,2005-12,3.5
LU,2006-01,4.1
LU,2006-02,3.8
LU,2006-03,3.8
LU,2006-04,3.4
LU,2006-05,3.6
LU,2006-06,3.9
LU,2006-07,3.4
LU,2006-08,3.1
LU,2006-09,2.0
LU,2006-10,0.6
LU,2006-11,1.8
LU,2006-12,2.2
LU,2007-01,2.3
LU,2007-02,1.8
LU,2007-03,2.4
LU,2007-04,2.5
LU,2007-05,2.3
LU,2007-06,2.3
LU,2007-07,2.1
LU,2007-08,1.9
LU,2007-09,2.5
LU,2007-10,3.6
LU,2007-11,4.0
LU,2007-12,4.3
LU,2008-01,4.2
LU,2008-02,4.2
LU,2008-03,4.4
LU,2008-04,4.3
LU,2008-05,4.8
LU,2008-06,5.3
LU,2008-07,5.8
LU,2008-08,4.8
LU,2008-09,4.8
LU,2008-10,3.9
LU,2008-11,2.0
LU,2008-12,0.7
LU,2009-01,0.0
LU,2009-02,0.8
LU,2009-03,-0.3
LU,2009-04,-0.3
LU,2009-05,-0.9
LU,2009-06,-1.0
LU,2009-07,-1.5
LU,2009-08,-0.2
LU,2009-09,-0.4
LU,2009-10,-0.2
LU,2009-11,1.7
LU,2009-12,2.5
LU,2010-01,3.0
LU,2010-02,2.3
LU,2010-03,3.2
LU,2010-04,3.1
LU,2010-05,3.1
LU,2010-06,2.3
LU,2010-07,2.9
LU,2010-08,2.5
LU,2010-09,2.7
LU,2010-10,2.9
LU,2010-11,2.5
LU,2010-12,3.1
LU,2011-01,3.4
LU,2011-02,3.9
LU,2011-03,4.0
LU,2011-04,4.0
LU,2011-05,3.8
LU,2011-06,3.8
LU,2011-07,3.2
LU,2011-08,3.7
LU,2011-09,3.8
LU,2011-10,3.8
LU,2011-11,4.0
LU,2011-12,3.4
LU,2012-01,3.2
LU,2012-02,3.3
LU,2012-03,2.9
LU,2012-04,3.0
LU,2012-05,2.7
LU,2012-06,2.6
LU,2012-07,2.7
LU,2012-08,2.8
LU,2012-09,3.2
LU,2012-10,3.2
LU,2012-11,2.7
LU,2012-12,2.5
LU,2013-01,2.1
LU,2013-02,2.4
LU,2013-03,2.0
LU,2013-04,1.7
LU,2013-05,1.4
LU,2013-06,2.0
LU,2013-07,1.8
LU,2013-08,1.7
LU,2013-09,1.6
LU,2013-10,1.0
LU,2013-11,1.1
LU,2013-12,1.5
LU,2014-01,1.5
LU,2014-02,0.8
LU,2014-03,0.8
LU,2014-04,0.9
LU,2014-05,1.4
LU,2014-06,1.2
LU,2014-07,1.2
LU,2014-08,0.7
LU,2014-09,0.3
LU,2014-10,0.4
LU,2014-11,0.2
LU,2014-12,-0.9
LU,2015-01,-1.2
LU,2015-02,-0.3
LU,2015-03,0.1
LU,2015-04,0.0
LU,2015-05,0.4
LU,2015-06,0.5
LU,2015-07,0.2
LU,2015-08,0.1
LU,2015-09,-0.2
LU,2015-10,-0.1
LU,2015-11,0.4
LU,2015-12,0.9
LU,2016-01,0.5
LU,2016-02,-0.3
LU,2016-03,-0.6
LU,2016-04,-0.6
LU,2016-05,-0.6
LU,2016-06,-0.4
LU,2016-07,-0.4
LU,2016-08,-0.2
LU,2016-09,0.3
LU,2016-10,0.7
LU,2016-11,0.6
LU,2016-12,1.6
LU,2017-01,2.5
LU,2017-02,2.7
LU,2017-03,2.5
LU,2017-04,2.6
LU,2017-05,1.9
LU,2017-06,1.5
LU,2017-07,1.8
LU,2017-08,2.3
LU,2017-09,2.0
LU,2017-10,2.0
LU,2017-11,2.0
LU,2017-12,1.6
LU,2018-01,1.3
LU,2018-02,1.1
LU,2018-03,1.1
LU,2018-04,1.3
LU,2018-05,2.1
LU,2018-06,2.4
LU,2018-07,2.5
LU,2018-08,2.4
LU,2018-09,2.7
LU,2018-10,2.8
LU,2018-11,2.6
LU,2018-12,1.9
LU,2019-01,1.6
LU,2019-02,2.1
LU,2019-03,2.4
LU,2019-04,2.2
LU,2019-05,2.2
LU,2019-06,1.5
LU,2019-07,1.6
LU,2019-08,1.4
LU,2019-09,1.1
LU,2019-10,0.8
LU,2019-11,1.0
LU,2019-12,1.8
LU,2020-01,2.5
LU,2020-02,1.8
LU,2020-03,0.3
LU,2020-04,-0.8
LU,2020-05,-1.6
LU,2020-06,-0.4
LU,2020-07,0.1
LU,2020-08,-0.2
LU,2020-09,-0.3
LU,2020-10,-0.4
LU,2020-11,-0.7
LU,2020-12,-0.3
LU,2021-01,1.1
LU,2021-02,-0.5
LU,2021-03,2.5
LU,2021-04,3.3
LU,2021-05,4.0
LU,2021-06,3.4
LU,2021-07,3.3
LU,2021-08,3.5
LU,2021-09,4.0
LU,2021-10,5.3
LU,2021-11,6.3
LU,2021-12,5.4
LU,2022-01,4.6
LU,2022-02,7.8
LU,2022-03,7.9
LU,2022-04,9.0
LU,2022-05,9.1
LU,2022-06,10.3
LU,2022-07,9.3
LU,2022-08,8.6
LU,2022-09,8.8
LU,2022-10,8.8
LU,2022-11,7.3
LU,2022-12,6.2
LU,2023-01,5.8
LU,2023-02,4.8
LU,2023-03,2.9
LU,2023-04,2.7
LU,2023-05,2.0
LU,2023-06,1.0
LU,2023-07,2.0
LU,2023-08,3.5
LU,2023-09,3.4
LU,2023-10,2.1
LU,2023-11,2.1
LU,2023-12,3.2
LU,2024-01,3.0
LU,2024-02,3.2
LU,2024-03,3.2
LU,2024-04,3.0
LU,2024-05,3.2
LU,2024-06,2.8
LU,2024-07,2.7
LU,2024-08,1.7
LU,2024-09,0.8
LU,2024-10,0.9
LU,2024-11,1.1
LU,2024-12,1.6
LU,2025-01,2.4
LU,2025-02,1.9
LU,2025-03,1.5
LU,2025-04,1.7
LU,2025-05,2.1
LU,2025-06,2.4
LU,2025-07,2.6
LU,2025-08,2.8
LU,2025-09,3.1
LU,2025-10,3.0
LU,2025-11,3.6
LU,2025-12,3.3
LV,1997-01,11.2
LV,1997-02,9.8
LV,1997-03,8.5
LV,1997-04,8.6
LV,1997-05,8.9
LV,1997-06,7.5
LV,1997-07,6.9
LV,1997-08,8.0
LV,1997-09,7.5
LV,1997-10,7.1
LV,1997-11,6.9
LV,1997-12,6.4
LV,1998-01,5.7
LV,1998-02,5.4
LV,1998-03,5.3
LV,1998-04,5.3
LV,1998-05,4.7
LV,1998-06,5.1
LV,1998-07,4.5
LV,1998-08,3.7
LV,1998-09,3.6
LV,1998-10,2.9
LV,1998-11,2.7
LV,1998-12,2.7
LV,1999-01,2.3
LV,1999-02,2.3
LV,1999-03,2.0
LV,1999-04,1.2
LV,1999-05,1.7
LV,1999-06,1.7
LV,1999-07,1.6
LV,1999-08,1.8
LV,1999-09,2.1
LV,1999-10,2.6
LV,1999-11,3.0
LV,1999-12,3.0
LV,2000-01,3.1
LV,2000-02,3.4
LV,2000-03,3.2
LV,2000-04,3.7
LV,2000-05,3.0
LV,2000-06,2.4
LV,2000-07,2.8
LV,2000-08,2.5
LV,2000-09,2.2
LV,2000-10,2.0
LV,2000-11,1.6
LV,2000-12,1.7
LV,2001-01,1.3
LV,2001-02,0.7
LV,2001-03,1.4
LV,2001-04,1.4
LV,2001-05,2.7
LV,2001-06,3.2
LV,2001-07,3.2
LV,2001-08,3.1
LV,2001-09,3.7
LV,2001-10,3.3
LV,2001-11,3.1
LV,2001-12,3.2
LV,2002-01,3.5
LV,2002-02,3.3
LV,2002-03,3.2
LV,2002-04,2.9
LV,2002-05,2.1
LV,2002-06,1.0
LV,2002-07,1.0
LV,2002-08,0.9
LV,2002-09,1.1
LV,2002-10,1.7
LV,2002-11,1.6
LV,2002-12,1.5
LV,2003-01,1.5
LV,2003-02,2.1
LV,2003-03,2.2
LV,2003-04,2.5
LV,2003-05,2.5
LV,2003-06,3.7
LV,2003-07,3.8
LV,2003-08,3.4
LV,2003-09,3.1
LV,2003-10,3.3
LV,2003-11,3.6
LV,2003-12,3.6
LV,2004-01,3.9
LV,2004-02,4.3
LV,2004-03,4.8
LV,2004-04,5.1
LV,2004-05,6.2
LV,2004-06,6.1
LV,2004-07,6.6
LV,2004-08,7.7
LV,2004-09,7.7
LV,2004-10,7.2
LV,2004-11,7.2
LV,2004-12,7.3
LV,2005-01,6.7
LV,2005-02,7.0
LV,2005-03,6.5
LV,2005-04,7.1
LV,2005-05,6.5
LV,2005-06,6.5
LV,2005-07,6.3
LV,2005-08,6.3
LV,2005-09,7.4
LV,2005-10,7.7
LV,2005-11,7.5
LV,2005-12,7.1
LV,2006-01,7.5
LV,2006-02,7.0
LV,2006-03,6.6
LV,2006-04,6.1
LV,2006-05,7.1
LV,2006-06,6.3
LV,2006-07,7.0
LV,2006-08,6.8
LV,2006-09,5.9
LV,2006-10,5.6
LV,2006-11,6.3
LV,2006-12,6.7
LV,2007-01,7.1
LV,2007-02,7.2
LV,2007-03,8.5
LV,2007-04,8.8
LV,2007-05,7.8
LV,2007-06,8.9
LV,2007-07,9.5
LV,2007-08,10.2
LV,2007-09,11.5
LV,2007-10,13.2
LV,2007-11,13.7
LV,2007-12,14.0
LV,2008-01,15.6
LV,2008-02,16.5
LV,2008-03,16.6
LV,2008-04,17.4
LV,2008-05,17.7
LV,2008-06,17.5
LV,2008-07,16.5
LV,2008-08,15.6
LV,2008-09,14.7
LV,2008-10,13.7
LV,2008-11,11.6
LV,2008-12,10.4
LV,2009-01,9.7
LV,2009-02,9.4
LV,2009-03,7.9
LV,2009-04,5.9
LV,2009-05,4.4
LV,2009-06,3.1
LV,2009-07,2.1
LV,2009-08,1.5
LV,2009-09,0.1
LV,2009-10,-1.2
LV,2009-11,-1.4
LV,2009-12,-1.4
LV,2010-01,-3.3
LV,2010-02,-4.3
LV,2010-03,-4.0
LV,2010-04,-2.8
LV,2010-05,-2.4
LV,2010-06,-1.6
LV,2010-07,-0.7
LV,2010-08,-0.4
LV,2010-09,0.3
LV,2010-10,0.9
LV,2010-11,1.7
LV,2010-12,2.4
LV,2011-01,3.5
LV,2011-02,3.8
LV,2011-03,4.1
LV,2011-04,4.3
LV,2011-05,4.8
LV,2011-06,4.7
LV,2011-07,4.2
LV,2011-08,4.6
LV,2011-09,4.5
LV,2011-10,4.3
LV,2011-11,4.0
LV,2011-12,3.9
LV,2012-01,3.4
LV,2012-02,3.3
LV,2012-03,3.2
LV,2012-04,2.8
LV,2012-05,2.3
LV,2012-06,2.1
LV,2012-07,1.9
LV,2012-08,1.9
LV,2012-09,1.9
LV,2012-10,1.6
LV,2012-11,1.5
LV,2012-12,1.6
LV,2013-01,0.6
LV,2013-02,0.3
LV,2013-03,0.3
LV,2013-04,-0.4
LV,2013-05,-0.2
LV,2013-06,0.2
LV,2013-07,0.5
LV,2013-08,-0.1
LV,2013-09,-0.4
LV,2013-10,0.0
LV,2013-11,-0.3
LV,2013-12,-0.4
LV,2014-01,0.5
LV,2014-02,0.5
LV,2014-03,0.3
LV,2014-04,0.8
LV,2014-05,0.8
LV,2014-06,0.8
LV,2014-07,0.6
LV,2014-08,0.8
LV,2014-09,1.2
LV,2014-10,0.7
LV,2014-11,0.9
LV,2014-12,0.3
LV,2015-01,-0.3
LV,2015-02,0.0
LV,2015-03,0.5
LV,2015-04,0.6
LV,2015-05,1.2
LV,2015-06,0.7
LV,2015-07,-0.2
LV,2015-08,0.2
LV,2015-09,-0.4
LV,2015-10,-0.1
LV,2015-11,0.0
LV,2015-12,0.4
LV,2016-01,-0.3
LV,2016-02,-0.6
LV,2016-03,-0.6
LV,2016-04,-0.7
LV,2016-05,-0.8
LV,2016-06,-0.6
LV,2016-07,0.1
LV,2016-08,-0.1
LV,2016-09,0.5
LV,2016-10,1.1
LV,2016-11,1.2
LV,2016-12,2.1
LV,2017-01,2.9
LV,2017-02,3.2
LV,2017-03,3.3
LV,2017-04,3.3
LV,2017-05,2.7
LV,2017-06,3.1
LV,2017-07,2.6
LV,2017-08,3.2
LV,2017-09,3.0
LV,2017-10,2.7
LV,2017-11,2.7
LV,2017-12,2.2
LV,2018-01,2.0
LV,2018-02,1.8
LV,2018-03,2.3
LV,2018-04,2.1
LV,2018-05,2.4
LV,2018-06,2.7
LV,2018-07,2.7
LV,2018-08,2.8
LV,2018-09,3.3
LV,2018-10,3.2
LV,2018-11,2.9
LV,2018-12,2.5
LV,2019-01,2.9
LV,2019-02,2.8
LV,2019-03,2.7
LV,2019-04,3.3
LV,2019-05,3.5
LV,2019-06,3.1
LV,2019-07,3.0
LV,2019-08,3.1
LV,2019-09,2.3
LV,2019-10,2.2
LV,2019-11,2.0
LV,2019-12,2.1
LV,2020-01,2.2
LV,2020-02,2.3
LV,2020-03,1.4
LV,2020-04,-0.1
LV,2020-05,-0.9
LV,2020-06,-1.1
LV,2020-07,0.1
LV,2020-08,-0.5
LV,2020-09,-0.4
LV,2020-10,-0.7
LV,2020-11,-0.7
LV,2020-12,-0.5
LV,2021-01,-0.5
LV,2021-02,-0.2
LV,2021-03,0.3
LV,2021-04,1.7
LV,2021-05,2.6
LV,2021-06,2.7
LV,2021-07,2.8
LV,2021-08,3.6
LV,2021-09,4.7
LV,2021-10,6.0
LV,2021-11,7.4
LV,2021-12,7.9
LV,2022-01,7.5
LV,2022-02,8.8
LV,2022-03,11.5
LV,2022-04,13.1
LV,2022-05,16.8
LV,2022-06,19.2
LV,2022-07,21.3
LV,2022-08,21.4
LV,2022-09,22.0
LV,2022-10,21.7
LV,2022-11,21.7
LV,2022-12,20.7
LV,2023-01,21.4
LV,2023-02,20.1
LV,2023-03,17.2
LV,2023-04,15.0
LV,2023-05,12.3
LV,2023-06,8.1
LV,2023-07,6.6
LV,2023-08,5.6
LV,2023-09,3.6
LV,2023-10,2.3
LV,2023-11,1.1
LV,2023-12,0.9
LV,2024-01,1.1
LV,2024-02,0.6
LV,2024-03,1.0
LV,2024-04,1.1
LV,2024-05,0.0
LV,2024-06,1.5
LV,2024-07,0.8
LV,2024-08,0.9
LV,2024-09,1.6
LV,2024-10,2.1
LV,2024-11,2.3
LV,2024-12,3.4
LV,2025-01,3.1
LV,2025-02,3.7
LV,2025-03,3.5
LV,2025-04,4.0
LV,2025-05,3.7
LV,2025-06,3.9
LV,2025-07,3.9
LV,2025-08,4.2
LV,2025-09,4.2
LV,2025-10,4.3
LV,2025-11,3.8
LV,2025-12,3.4
MT,1997-01,4.2
MT,1997-02,4.2
MT,1997-03,4.0
MT,1997-04,3.3
MT,1997-05,3.4
MT,1997-06,3.8
MT,1997-07,4.1
MT,1997-08,3.9
MT,1997-09,3.7
MT,1997-10,3.8
MT,1997-11,4.0
MT,1997-12,4.6
MT,1998-01,4.0
MT,1998-02,3.7
MT,1998-03,3.5
MT,1998-04,4.2
MT,1998-05,4.3
MT,1998-06,3.9
MT,1998-07,3.9
MT,1998-08,3.7
MT,1998-09,3.5
MT,1998-10,3.3
MT,1998-11,3.3
MT,1998-12,2.9
MT,1999-01,2.4
MT,1999-02,2.5
MT,1999-03,2.4
MT,1999-04,1.6
MT,1999-05,1.5
MT,1999-06,1.6
MT,1999-07,1.7
MT,1999-08,1.9
MT,1999-09,1.9
MT,1999-10,2.0
MT,1999-11,3.8
MT,1999-12,4.3
MT,2000-01,3.4
MT,2000-02,3.3
MT,2000-03,3.4
MT,2000-04,3.4
MT,2000-05,3.6
MT,2000-06,3.3
MT,2000-07,3.3
MT,2000-08,3.2
MT,2000-09,3.2
MT,2000-10,3.4
MT,2000-11,1.9
MT,2000-12,1.0
MT,2001-01,1.0
MT,2001-02,1.1
MT,2001-03,1.6
MT,2001-04,2.2
MT,2001-05,2.2
MT,2001-06,2.7
MT,2001-07,3.0
MT,2001-08,3.2
MT,2001-09,3.2
MT,2001-10,2.8
MT,2001-11,3.3
MT,2001-12,3.6
MT,2002-01,4.2
MT,2002-02,3.3
MT,2002-03,3.1
MT,2002-04,2.7
MT,2002-05,2.4
MT,2002-06,2.2
MT,2002-07,2.2
MT,2002-08,2.3
MT,2002-09,2.2
MT,2002-10,2.6
MT,2002-11,2.3
MT,2002-12,2.1
MT,2003-01,0.8
MT,2003-02,2.0
MT,2003-03,2.4
MT,2003-04,2.0
MT,2003-05,1.9
MT,2003-06,2.1
MT,2003-07,1.7
MT,2003-08,1.8
MT,2003-09,1.7
MT,2003-10,2.5
MT,2003-11,1.8
MT,2003-12,2.4
MT,2004-01,2.8
MT,2004-02,2.4
MT,2004-03,2.2
MT,2004-04,3.6
MT,2004-05,3.1
MT,2004-06,3.3
MT,2004-07,3.1
MT,2004-08,2.5
MT,2004-09,3.2
MT,2004-10,2.7
MT,2004-11,2.0
MT,2004-12,1.9
MT,2005-01,1.9
MT,2005-02,2.5
MT,2005-03,2.5
MT,2005-04,1.9
MT,2005-05,2.5
MT,2005-06,2.1
MT,2005-07,1.7
MT,2005-08,2.5
MT,2005-09,2.1
MT,2005-10,2.9
MT,2005-11,4.3
MT,2005-12,3.4
MT,2006-01,2.4
MT,2006-02,2.3
MT,2006-03,2.9
MT,2006-04,3.5
MT,2006-05,3.5
MT,2006-06,3.3
MT,2006-07,3.6
MT,2006-08,3.0
MT,2006-09,3.1
MT,2006-10,1.7
MT,2006-11,0.9
MT,2006-12,0.8
MT,2007-01,1.2
MT,2007-02,0.8
MT,2007-03,0.5
MT,2007-04,-1.1
MT,2007-05,-1.0
MT,2007-06,-0.6
MT,2007-07,-0.2
MT,2007-08,0.6
MT,2007-09,0.9
MT,2007-10,1.5
MT,2007-11,2.9
MT,2007-12,3.1
MT,2008-01,3.8
MT,2008-02,3.9
MT,2008-03,4.3
MT,2008-04,4.1
MT,2008-05,4.1
MT,2008-06,4.4
MT,2008-07,5.6
MT,2008-08,5.4
MT,2008-09,4.9
MT,2008-10,5.7
MT,2008-11,4.9
MT,2008-12,5.0
MT,2009-01,3.1
MT,2009-02,3.5
MT,2009-03,3.9
MT,2009-04,3.9
MT,2009-05,3.4
MT,2009-06,2.8
MT,2009-07,0.8
MT,2009-08,1.0
MT,2009-09,0.8
MT,2009-10,-0.5
MT,2009-11,-0.1
MT,2009-12,-0.4
MT,2010-01,1.3
MT,2010-02,0.8
MT,2010-03,0.6
MT,2010-04,0.8
MT,2010-05,1.8
MT,2010-06,1.8
MT,2010-07,2.5
MT,2010-08,3.0
MT,2010-09,2.4
MT,2010-10,2.2
MT,2010-11,3.3
MT,2010-12,4.0
MT,2011-01,3.3
MT,2011-02,2.7
MT,2011-03,2.8
MT,2011-04,2.4
MT,2011-05,2.5
MT,2011-06,3.1
MT,2011-07,2.4
MT,2011-08,2.5
MT,2011-09,2.8
MT,2011-10,2.5
MT,2011-11,1.7
MT,2011-12,1.5
MT,2012-01,1.7
MT,2012-02,2.6
MT,2012-03,2.6
MT,2012-04,3.8
MT,2012-05,3.7
MT,2012-06,4.3
MT,2012-07,4.2
MT,2012-08,3.2
MT,2012-09,2.9
MT,2012-10,3.2
MT,2012-11,3.6
MT,2012-12,2.7
MT,2013-01,2.4
MT,2013-02,1.8
MT,2013-03,1.4
MT,2013-04,0.9
MT,2013-05,0.8
MT,2013-06,0.6
MT,2013-07,0.9
MT,2013-08,0.7
MT,2013-09,0.6
MT,2013-10,0.5
MT,2013-11,0.2
MT,2013-12,1.0
MT,2014-01,0.9
MT,2014-02,1.6
MT,2014-03,1.5
MT,2014-04,0.5
MT,2014-05,0.4
MT,2014-06,0.7
MT,2014-07,0.6
MT,2014-08,0.8
MT,2014-09,0.6
MT,2014-10,0.7
MT,2014-11,0.7
MT,2014-12,0.4
MT,2015-01,0.8
MT,2015-02,0.6
MT,2015-03,0.5
MT,2015-04,1.4
MT,2015-05,1.3
MT,2015-06,1.1
MT,2015-07,1.2
MT,2015-08,1.4
MT,2015-09,1.6
MT,2015-10,1.6
MT,2015-11,1.3
MT,2015-12,1.3
MT,2016-01,0.8
MT,2016-02,1.0
MT,2016-03,1.0
MT,2016-04,0.8
MT,2016-05,1.0
MT,2016-06,1.0
MT,2016-07,0.9
MT,2016-08,1.0
MT,2016-09,0.9
MT,2016-10,0.5
MT,2016-11,0.8
MT,2016-12,1.0
MT,2017-01,1.4
MT,2017-02,1.2
MT,2017-03,1.2
MT,2017-04,1.1
MT,2017-05,1.1
MT,2017-06,1.0
MT,2017-07,1.2
MT,2017-08,1.2
MT,2017-09,1.2
MT,2017-10,1.5
MT,2017-11,1.5
MT,2017-12,1.3
MT,2018-01,1.2
MT,2018-02,1.3
MT,2018-03,1.3
MT,2018-04,1.4
MT,2018-05,1.7
MT,2018-06,2.0
MT,2018-07,2.1
MT,2018-08,2.4
MT,2018-09,2.5
MT,2018-10,2.1
MT,2018-11,1.4
MT,2018-12,1.2
MT,2019-01,1.0
MT,2019-02,1.3
MT,2019-03,1.3
MT,2019-04,1.7
MT,2019-05,1.7
MT,2019-06,1.8
MT,2019-07,1.8
MT,2019-08,1.9
MT,2019-09,1.6
MT,2019-10,1.4
MT,2019-11,1.3
MT,2019-12,1.3
MT,2020-01,1.4
MT,2020-02,1.1
MT,2020-03,1.2
MT,2020-04,1.1
MT,2020-05,0.9
MT,2020-06,1.0
MT,2020-07,0.7
MT,2020-08,0.7
MT,2020-09,0.5
MT,2020-10,0.6
MT,2020-11,0.2
MT,2020-12,0.2
MT,2021-01,0.2
MT,2021-02,0.1
MT,2021-03,0.1
MT,2021-04,0.1
MT,2021-05,0.2
MT,2021-06,0.2
MT,2021-07,0.3
MT,2021-08,0.4
MT,2021-09,0.7
MT,2021-10,1.4
MT,2021-11,2.4
MT,2021-12,2.6
MT,2022-01,4.1
MT,2022-02,4.2
MT,2022-03,4.5
MT,2022-04,5.4
MT,2022-05,5.8
MT,2022-06,6.1
MT,2022-07,6.8
MT,2022-08,7.0
MT,2022-09,7.4
MT,2022-10,7.4
MT,2022-11,7.2
MT,2022-12,7.3
MT,2023-01,6.8
MT,2023-02,7.0
MT,2023-03,7.1
MT,2023-04,6.4
MT,2023-05,6.3
MT,2023-06,6.2
MT,2023-07,5.6
MT,2023-08,5.0
MT,2023-09,4.9
MT,2023-10,4.2
MT,2023-11,3.9
MT,2023-12,3.7
MT,2024-01,3.7
MT,2024-02,3.0
MT,2024-03,2.7
MT,2024-04,2.4
MT,2024-05,2.3
MT,2024-06,2.2
MT,2024-07,2.3
MT,2024-08,2.4
MT,2024-09,2.1
MT,2024-10,2.4
MT,2024-11,2.1
MT,2024-12,1.8
MT,2025-01,1.8
MT,2025-02,2.0
MT,2025-03,2.1
MT,2025-04,2.6
MT,2025-05,2.7
MT,2025-06,2.5
MT,2025-07,2.5
MT,2025-08,2.7
MT,2025-09,2.4
MT,2025-10,2.5
MT,2025-11,2.5
MT,2025-12,2.4
NL,1997-01,1.7
NL,1997-02,1.4
NL,1997-03,1.2
NL,1997-04,1.0
NL,1997-05,1.6
NL,1997-06,1.5
NL,1997-07,1.9
NL,1997-08,2.5
NL,1997-09,2.5
NL,1997-10,2.3
NL,1997-11,2.5
NL,1997-12,2.2
NL,1998-01,1.6
NL,1998-02,2.1
NL,1998-03,2.2
NL,1998-04,2.5
NL,1998-05,2.1
NL,1998-06,2.2
NL,1998-07,1.8
NL,1998-08,1.4
NL,1998-09,1.3
NL,1998-10,1.5
NL,1998-11,1.5
NL,1998-12,1.5
NL,1999-01,2.1
NL,1999-02,2.0
NL,1999-03,2.0
NL,1999-04,1.9
NL,1999-05,2.1
NL,1999-06,2.1
NL,1999-07,1.8
NL,1999-08,2.5
NL,1999-09,2.0
NL,1999-10,1.8
NL,1999-11,2.0
NL,1999-12,1.9
NL,2000-01,1.6
NL,2000-02,1.5
NL,2000-03,1.6
NL,2000-04,1.7
NL,2000-05,2.0
NL,2000-06,2.5
NL,2000-07,2.8
NL,2000-08,2.5
NL,2000-09,2.9
NL,2000-10,3.2
NL,2000-11,2.9
NL,2000-12,2.9
NL,2001-01,4.6
NL,2001-02,5.0
NL,2001-03,5.0
NL,2001-04,5.4
NL,2001-05,5.5
NL,2001-06,5.1
NL,2001-07,5.3
NL,2001-08,5.2
